id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,4000,4000,4000, 36 months,16.14,140.91,C,C4,Teacher,10+ years,MORTGAGE,64000,Not Verified,Dec-2018,Current,n,,,medical,Medical expenses,882xx,NM,25.0,1,Jul-2003,1,16.0,,10,0,19432,61.5,19,f,3824.61,3824.61,276.44,276.44,175.39,101.05,0.0,0.0,0.0,Feb-2019,140.91,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,232372,1,3,1,1,4.0,44351,77.0,0,0,10349,72,31600,1,1,1,1,23237,9274.0,67.7,0,0,166.0,185,32,4,3,32.0,16.0,4.0,16.0,0,4,5,5,6,8,6,8,5,10,0.0,0,0,1,94.7,60.0,0,0,279053,63783,28700,57453,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000, 60 months,17.97,888.2,D,D1,Project Manager,3 years,MORTGAGE,72000,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,349xx,FL,21.85,0,Nov-2000,0,,,17,0,18900,31.6,27,w,34266.4,34266.4,1723.99,1723.99,733.6,990.39,0.0,0.0,0.0,Feb-2019,888.2,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,197300,0,2,0,2,14.0,34645,78.0,0,2,7180,51,59900,0,1,1,4,11606,35700.0,34.6,0,0,203.0,217,15,14,3,15.0,,2.0,,0,4,4,12,12,9,14,15,4,17,0.0,0,0,0,100.0,16.7,0,0,255568,53545,54600,44315,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4000,4000,4000, 36 months,7.02,123.55,A,A2,Lead Pastor,10+ years,OWN,60000,Not Verified,Dec-2018,Current,n,,,other,Other,486xx,MI,17.18,0,Jun-1998,0,62.0,,12,0,10200,16.5,32,f,3799.11,3799.11,244.76,244.76,200.89,43.87,0.0,0.0,0.0,Feb-2019,123.55,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,102376,1,2,0,1,19.0,12451,39.0,2,3,6067,24,62000,1,1,2,5,8531,31622.0,20.9,0,0,140.0,246,6,6,5,11.0,,11.0,,0,2,5,4,7,12,9,14,5,12,0.0,0,0,3,96.9,0.0,0,0,174102,22651,40000,31592,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,8.81,317.12,A,A5,Supervisor,10+ years,RENT,95000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,468xx,IN,10.31,0,Aug-2013,0,,66.0,21,1,7769,5.5,29,w,9510.8,9510.8,602.43,602.43,489.2,113.23,0.0,0.0,0.0,Feb-2019,317.12,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,18472,1,2,1,2,10.0,10703,60.0,3,5,6594,12,141900,1,0,6,7,880,82454.0,8.6,0,0,58.0,64,2,2,0,2.0,,8.0,,0,4,5,10,12,3,19,25,5,21,0.0,0,0,4,100.0,10.0,1,0,159900,18472,90200,18000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 60 months,17.97,507.55,D,D1,Front office Lead,4 years,RENT,57000,Not Verified,Dec-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,981xx,WA,22.18,0,Apr-1995,0,,,10,0,33356,45.9,16,w,0.0,0.0,20013.5773333332,20013.58,20000.0,13.58,0.0,0.0,0.0,Jan-2019,20043.53,,Jan-2019,0,,1,Individual,,,,0,0,33356,2,0,0,0,78.0,0,,2,3,18416,46,72700,0,0,0,3,3336,32170.0,50.4,0,0,78.0,284,5,5,1,27.0,,17.0,,0,4,7,6,9,1,10,14,7,10,0.0,0,0,2,100.0,33.3,0,0,72700,33356,64800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,22000,22000,22000, 60 months,12.98,500.35,B,B5,Registered Nurse,10+ years,MORTGAGE,152000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,970xx,OR,10.21,0,Aug-2000,0,62.0,,29,0,14893,56.8,59,w,21472.4,21472.4,976.9,976.9,527.6,449.3,0.0,0.0,0.0,Feb-2019,500.35,Mar-2019,Feb-2019,0,,1,Individual,,,,0,297,619458,2,23,2,3,5.0,234732,125.0,1,1,3976,114,26200,2,0,2,5,21361,10340.0,57.3,0,0,220.0,133,11,5,1,11.0,,5.0,,0,4,5,4,5,52,5,6,5,29,0.0,0,0,3,61.1,25.0,0,0,586663,249625,24200,182437,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6600,6600,6325, 36 months,11.31,217.05,B,B3,Sewell collision center,10+ years,RENT,45000,Not Verified,Dec-2018,Fully Paid,n,,,credit_card,Credit card refinancing,750xx,TX,16.21,0,Apr-2009,0,,,6,0,6167,58.2,13,f,0.0,0.0,6622.8090000603,6346.86,6600.0,22.81,0.0,0.0,0.0,Jan-2019,6629.03,,Feb-2019,0,,1,Individual,,,,0,0,26836,0,2,0,0,27.0,20669,74.0,0,2,3356,70,10600,0,1,0,2,4473,4433.0,58.2,0,0,116.0,108,18,18,0,18.0,,,,0,2,2,4,4,5,4,8,2,6,0.0,0,0,0,84.6,50.0,0,0,38607,26836,10600,28007,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3000,3000,3000, 36 months,15.02,104.03,C,C3,Manager,5 years,MORTGAGE,95000,Not Verified,Dec-2018,Current,n,,,vacation,Vacation,913xx,CA,11.47,3,Jul-2004,0,5.0,,19,0,9343,38.4,31,w,2866.21,2866.21,204.3,204.3,133.79,70.51,0.0,0.0,0.0,Feb-2019,104.03,Mar-2019,Feb-2019,0,69.0,1,Individual,,,,0,0,312545,1,2,0,2,13.0,13664,42.0,2,6,2508,42,27000,3,5,3,9,16450,5474.0,64.6,0,0,91.0,173,8,5,1,12.0,9.0,5.0,5.0,1,3,7,4,7,7,15,22,7,19,0.0,0,0,3,71.4,50.0,0,0,350340,24243,10500,32447,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000, 60 months,22.35,973.64,D,D5,ICD Audit and Operations Officer,10+ years,RENT,213000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,225xx,VA,26.82,1,Oct-2001,4,6.0,,44,0,143004,88.8,91,w,34350.48,34350.48,1882.09,1882.09,649.52,1232.57,0.0,0.0,0.0,Feb-2019,973.64,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,610885,1,4,0,1,17.0,245452,49.0,1,5,10726,77,161000,3,11,4,6,15664,1814.0,95.7,0,0,153.0,206,5,5,5,13.0,,2.0,,0,13,31,16,21,35,38,50,31,44,0.0,0,0,1,97.7,92.3,0,0,673692,393377,42300,263606,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,19.92,185.62,D,D3,Police Officer ,< 1 year,RENT,38200,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,302xx,GA,28.93,0,Mar-2014,0,,,4,0,7152,62.7,9,f,4793.06,4793.06,362.94,362.94,206.94,156.0,0.0,0.0,0.0,Feb-2019,185.62,Mar-2019,Feb-2019,0,,1,Individual,,,,0,99,46211,1,1,1,2,6.0,39059,,0,1,4976,63,11400,4,1,2,3,11553,3176.0,69.2,0,0,43.0,57,15,6,0,15.0,,7.0,,0,2,3,2,2,4,3,5,3,4,0.0,0,0,1,100.0,50.0,0,0,52726,46211,10300,41326,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6025,6025,6025, 36 months,14.47,207.3,C,C2,Clerk,4 years,RENT,16800,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,021xx,MA,4.29,0,Nov-2005,2,,,6,0,1461,22.5,7,w,5754.08,5754.08,407.33,407.33,270.92,136.41,0.0,0.0,0.0,Feb-2019,207.3,Mar-2019,Feb-2019,0,,1,Individual,,,,0,590,1461,1,0,0,0,,0,,1,4,1002,23,6500,0,0,2,4,244,3339.0,30.4,0,0,,157,4,4,0,4.0,,4.0,,0,3,3,4,4,0,6,7,3,6,0.0,0,0,1,100.0,25.0,0,0,6500,1461,4800,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,21600,21600,21600, 36 months,8.19,678.77,A,A4,Streets Engineering Tech,10+ years,MORTGAGE,84200,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,553xx,MN,28.93,0,Apr-1998,0,58.0,,24,0,22780,46.4,37,w,20533.67,20533.67,1342.8,1342.8,1066.33,276.47,0.0,0.0,0.0,Feb-2019,678.77,Mar-2019,Feb-2019,0,58.0,1,Joint App,243200.0,10.47,Not Verified,0,0,382440,0,5,0,1,15.0,56324,96.0,0,0,1660,74,49100,1,2,0,1,16628,7135.0,40.0,0,0,121.0,248,29,15,2,29.0,103.0,15.0,58.0,2,5,12,6,7,11,18,24,12,24,0.0,0,0,0,80.0,16.7,0,0,670041,79104,11900,58441,55099.0,Mar-2005,0.0,3.0,13.0,33.8,1.0,14.0,0.0,0.0,58.0,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000, 36 months,20.89,263.34,D,D4,,,MORTGAGE,65000,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,339xx,FL,30.45,0,Nov-2004,0,,,10,0,68431,96.4,13,w,6714.57,6714.57,514.49,514.49,285.43,229.06,0.0,0.0,0.0,Feb-2019,263.34,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,280577,0,0,0,0,40.0,0,,1,1,12899,96,71000,0,0,0,1,28058,2480.0,96.2,0,0,146.0,169,7,7,2,7.0,,,,0,8,9,8,8,2,9,9,9,10,0.0,0,0,1,100.0,87.5,0,0,299000,68431,66100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,10.33,324.23,B,B1,IT Compliance Analyst,2 years,RENT,96000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,300xx,GA,19.1,0,Jan-2011,0,,,20,0,18391,56.1,25,w,9521.66,9521.66,639.85,639.85,478.34,161.51,0.0,0.0,0.0,Feb-2019,324.23,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,106973,2,13,1,2,5.0,88582,100.0,1,2,7027,88,32800,1,0,0,4,5349,4166.0,73.3,0,0,93.0,95,4,4,0,38.0,,16.0,,0,2,6,2,4,14,7,11,6,20,0.0,0,0,2,100.0,50.0,0,0,121188,106973,15600,88388,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000, 36 months,14.47,619.32,C,C2,sales,10+ years,MORTGAGE,63000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,480xx,MI,32.29,3,Oct-2009,1,12.0,,15,0,17355,56.7,24,w,17190.61,17190.61,1173.53,1173.53,809.39,364.14,0.0,0.0,0.0,Feb-2019,619.32,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,134993,1,8,0,0,29.0,37201,49.0,1,1,13732,51,30600,0,6,1,1,9000,3585.0,82.6,0,0,110.0,67,2,2,1,2.0,,2.0,,0,3,4,4,4,17,6,6,4,15,0.0,0,0,1,87.5,50.0,0,0,196990,54556,20600,76057,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 60 months,18.94,388.62,D,D2,Teacher,10+ years,MORTGAGE,165000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,750xx,TX,3.07,0,Nov-1993,1,30.0,,9,0,3834,20.6,16,w,14693.86,14693.86,753.56,753.56,306.14,447.42,0.0,0.0,0.0,Feb-2019,388.62,Mar-2019,Feb-2019,0,,1,Individual,,,,0,978,247531,2,1,1,2,5.0,9240,92.0,1,1,0,46,18600,1,0,2,4,30941,,,0,0,16.0,301,4,4,3,192.0,,5.0,,0,0,5,1,2,2,7,11,5,9,0.0,0,0,3,93.8,,0,0,264850,13074,0,10000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000, 36 months,12.98,235.8,B,B5,HR Assistant,2 years,MORTGAGE,51000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,430xx,OH,21.53,0,Oct-1991,0,,,9,0,28103,74.7,24,w,6678.1,6678.1,456.46,456.46,321.9,134.56,0.0,0.0,0.0,Feb-2019,235.8,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,271040,0,1,0,0,28.0,546,18.0,0,2,8111,71,37600,0,6,0,4,30116,502.0,96.9,0,0,125.0,326,17,15,5,50.0,,17.0,,0,3,6,3,4,7,7,12,6,9,0.0,0,0,0,100.0,100.0,0,0,288035,28649,16000,3000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4500,4500,4500, 36 months,10.33,145.91,B,B1,CPA,6 years,RENT,72000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,970xx,OR,1.27,0,Apr-2014,0,,,4,0,1484,24.3,8,w,4392.83,4392.83,151.08,151.08,107.17,43.91,0.0,0.0,0.0,Feb-2019,154.95,Mar-2019,Feb-2019,0,,1,Individual,,,,0,1130,1484,0,0,1,2,12.0,0,,0,0,1458,24,6100,1,0,1,2,371,4616.0,24.3,0,0,48.0,56,37,12,0,37.0,,12.0,,0,4,4,4,5,3,4,5,4,4,0.0,0,0,1,100.0,0.0,0,0,6100,1484,6100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,6.46,153.16,A,A1,Director of Rehabilitation ,1 year,MORTGAGE,120000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,750xx,TX,15.54,0,Jun-2006,0,,,12,0,13620,15.1,41,w,4746.83,4746.83,303.63,303.63,253.17,50.46,0.0,0.0,0.0,Feb-2019,153.16,Mar-2019,Feb-2019,0,,1,Individual,,,,0,779,119594,1,3,1,1,11.0,105974,89.0,1,2,3650,40,90000,1,0,1,3,10872,72211.0,14.5,0,0,132.0,150,6,6,1,6.0,,11.0,,0,6,7,7,16,18,9,22,7,12,0.0,0,0,2,100.0,0.0,0,0,205407,119594,84500,115407,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,8.81,317.12,A,A5,Research Team Manager,6 years,RENT,62000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,841xx,UT,11.13,0,Oct-2004,0,,,5,0,10140,19.3,9,f,9510.8,9510.8,593.48,593.48,489.2,104.28,0.0,0.0,0.0,Feb-2019,283.7,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,18317,0,1,1,2,9.0,8177,82.0,0,2,7940,29,52500,2,0,1,4,3663,42360.0,19.3,0,0,170.0,164,22,9,0,22.0,,9.0,,0,2,2,4,5,4,4,5,2,5,0.0,0,0,1,100.0,0.0,0,0,62500,18317,52500,10000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,5975, 36 months,7.02,185.32,A,A2,Mutual Funds Administrator,8 years,MORTGAGE,65000,Not Verified,Dec-2018,Current,n,,,other,Other,531xx,WI,20.05,0,Jun-2004,0,,99.0,19,1,2642,6.2,42,f,5698.68,5674.94,367.13,365.6,301.32,65.81,0.0,0.0,0.0,Feb-2019,185.32,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,260113,7,5,4,5,3.0,55640,95.0,2,3,1950,58,42400,3,4,3,11,14451,34015.0,7.1,0,0,162.0,112,2,2,2,2.0,,6.0,,0,2,3,8,8,23,12,12,3,19,0.0,0,0,9,100.0,0.0,1,0,303750,58435,36600,58372,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 36 months,8.81,507.39,A,A5,Engineer,5 years,MORTGAGE,94000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,337xx,FL,14.91,0,Jun-2008,0,,,6,0,13279,37.6,28,f,15217.29,15217.29,1003.03,1003.03,782.71,220.32,0.0,0.0,0.0,Feb-2019,507.39,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,234114,0,2,0,3,13.0,24686,76.0,0,0,8776,56,35300,1,2,2,4,39019,22021.0,37.6,0,0,105.0,126,32,11,3,47.0,,0.0,,0,2,2,3,13,10,3,15,2,6,0.0,0,0,1,100.0,33.3,0,0,267860,37965,35300,32560,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4500,4500,4500, 36 months,11.8,149.04,B,B4,IT Specialist,10+ years,MORTGAGE,98650,Source Verified,Dec-2018,Current,n,,,other,Other,277xx,NC,25.09,2,Jan-1993,1,12.0,,16,0,12424,21.8,41,w,4289.39,4289.39,293.66,293.66,210.61,83.05,0.0,0.0,0.0,Feb-2019,149.04,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,263419,4,7,4,7,4.0,91625,75.0,1,2,4498,58,57000,3,1,3,9,16464,39726.0,12.9,0,0,178.0,311,10,4,2,10.0,49.0,5.0,12.0,0,3,7,3,10,17,8,22,7,15,0.0,0,0,5,90.2,0.0,0,0,378225,104049,45600,121475,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,18.94,183.13,D,D2,Autism para,6 years,MORTGAGE,60000,Not Verified,Dec-2018,Current,n,,,medical,Medical expenses,805xx,CO,13.75,1,Jul-1999,0,13.0,,13,0,4164,41.6,21,w,4789.93,4789.93,358.37,358.37,210.07,148.3,0.0,0.0,0.0,Feb-2019,183.13,Mar-2019,Feb-2019,0,13.0,1,Individual,,,,0,1151,115067,2,0,0,0,158.0,0,,4,9,1003,42,10000,0,0,3,9,9589,4718.0,33.5,0,0,165.0,233,5,5,2,5.0,,2.0,64.0,5,4,9,7,7,2,12,17,9,13,0.0,0,1,4,73.7,33.3,0,0,179600,4164,7100,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,10.72,326.07,B,B2,Registered Nurse,3 years,MORTGAGE,150000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,193xx,PA,15.83,0,Aug-2001,1,,,28,0,47344,52.0,36,f,9322.8,9322.8,843.21,843.21,677.2,166.01,0.0,0.0,0.0,Feb-2019,326.07,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,400773,3,9,5,5,1.0,87991,111.0,0,1,10644,81,91000,0,5,1,6,14843,5607.0,83.8,0,0,150.0,204,17,1,2,17.0,,0.0,,0,5,13,5,5,13,17,20,13,28,0.0,0,0,5,100.0,80.0,0,0,461213,150930,34700,79113,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,17425,17425,17425, 36 months,20.89,655.51,D,D4,Controller,10+ years,RENT,109000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,334xx,FL,28.78,0,Mar-2003,1,,,21,0,29349,29.9,33,w,16714.53,16714.53,1280.69,1280.69,710.47,570.22,0.0,0.0,0.0,Feb-2019,655.51,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,84830,2,2,0,3,13.0,55481,75.0,2,4,9537,40,98300,3,0,1,7,4040,46865.0,36.8,0,0,175.0,189,2,2,0,2.0,,2.0,,0,5,7,11,15,6,19,27,7,21,0.0,0,0,2,100.0,27.3,0,0,167367,84830,74200,69067,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 36 months,14.47,344.07,C,C2,,< 1 year,OWN,60000,Not Verified,Dec-2018,Current,n,,,other,Other,936xx,CA,20.88,0,Jan-2006,1,65.0,,8,0,8906,28.1,22,w,6498.29,6498.29,3676.08,3676.08,3501.71,174.37,0.0,0.0,0.0,Feb-2019,344.07,Mar-2019,Feb-2019,0,71.0,1,Individual,,,,0,0,46962,1,2,1,1,8.0,38056,80.0,2,3,4636,59,31700,1,0,4,4,5870,19794.0,31.0,0,0,127.0,155,1,1,0,1.0,,3.0,70.0,0,5,5,5,5,10,6,12,5,8,0.0,0,0,3,83.3,0.0,0,0,79258,46962,28700,47558,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2000,2000,2000, 36 months,16.91,71.22,C,C5,Event Manager ,4 years,MORTGAGE,71000,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,347xx,FL,30.39,3,Sep-2002,1,9.0,,13,0,4733,38.5,23,f,1913.32,1913.32,139.62,139.62,86.68,52.94,0.0,0.0,0.0,Feb-2019,71.22,Mar-2019,Feb-2019,0,9.0,1,Individual,,,,0,0,158698,1,8,1,3,6.0,51688,61.0,1,3,4733,58,12300,0,1,2,6,12208,1267.0,78.9,0,0,195.0,135,8,6,1,8.0,9.0,6.0,9.0,0,1,1,1,2,14,4,7,1,13,0.0,0,1,2,86.4,100.0,0,0,208459,56421,6000,84596,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,10.72,163.04,B,B2,GM,10+ years,RENT,72000,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,339xx,FL,30.25,0,Mar-2011,0,,,16,0,29068,74.0,23,w,4762.2,4762.2,321.61,321.61,237.8,83.81,0.0,0.0,0.0,Feb-2019,163.04,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,240285,0,3,0,2,19.0,17971,56.0,0,4,6841,66,39300,1,0,0,8,15018,1118.0,92.0,0,0,93.0,86,16,16,2,16.0,,17.0,,0,5,9,5,7,6,12,15,9,16,0.0,0,0,0,100.0,80.0,0,0,272471,47039,14000,31885,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,1300,1300,1300, 36 months,7.56,40.48,A,A3,Language Director,2 years,MORTGAGE,80000,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,335xx,FL,6.05,1,Jun-2000,0,13.0,,5,0,2034,7.2,10,f,967.39,967.39,339.66,339.66,332.61,7.05,0.0,0.0,0.0,Feb-2019,40.48,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,16488,0,1,0,0,33.0,14454,61.0,0,0,1034,32,28200,0,3,1,0,3298,24166.0,4.1,0,0,33.0,222,45,33,0,52.0,13.0,2.0,13.0,0,1,2,3,5,1,4,9,2,5,0.0,0,0,0,80.0,0.0,0,0,52088,16488,25200,23888,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 60 months,15.02,476.01,C,C3,Financial Center Manager ,6 years,RENT,80000,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,380xx,TN,19.37,2,Dec-2009,1,17.0,90.0,29,1,8006,26.9,40,w,19545.82,19545.82,926.99,926.99,454.18,472.81,0.0,0.0,0.0,Feb-2019,476.01,Mar-2019,Feb-2019,0,,1,Individual,,,,0,663,243871,2,15,4,9,4.0,235865,96.0,6,7,1470,83,29800,1,0,5,16,8409,14693.0,23.9,0,0,108.0,80,7,4,0,8.0,,0.0,,1,8,13,8,8,25,14,15,13,29,0.0,0,0,10,92.3,0.0,1,0,232426,243871,19300,202626,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2500,2500,2475, 36 months,13.56,84.92,C,C1,Manager,5 years,RENT,42000,Not Verified,Dec-2018,Fully Paid,n,,,other,Other,194xx,PA,15.09,0,Mar-2004,0,53.0,,3,0,3319,31.6,6,f,0.0,0.0,2501.285666669,2476.27,2500.0,1.29,0.0,0.0,0.0,Jan-2019,2504.11,,Jan-2019,0,,1,Individual,,,,0,0,18649,1,1,0,1,22.0,15330,69.0,1,2,2792,57,10500,2,0,1,3,6216,7181.0,31.6,0,0,177.0,177,5,5,0,5.0,,12.0,,0,2,2,2,2,3,2,3,2,3,0.0,0,0,1,83.3,0.0,0,0,32582,18649,10500,22082,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,10.72,163.04,B,B2,sheet metal worker,10+ years,RENT,50000,Source Verified,Dec-2018,Current,n,,,renewable_energy,Green loan,444xx,OH,39.41,0,Sep-2006,0,,,10,0,14673,87.3,17,w,4762.2,4762.2,321.61,321.61,237.8,83.81,0.0,0.0,0.0,Feb-2019,163.04,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,31904,0,4,0,1,16.0,17231,40.0,0,0,4805,54,16800,1,0,0,1,3190,2127.0,87.3,0,0,137.0,147,34,16,0,34.0,,16.0,,0,6,6,6,6,9,6,8,6,10,0.0,0,0,0,100.0,83.3,0,0,59640,31904,16800,42840,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
